;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
3705;RIDGEWAY;0.7;0.91;4;181;2;1;0;0;technical;low;1
9559;HOCKER;0.15;0.95;4;173;5;1;0;0;sales;low;1
13808;GOETSCH;0.99;0.94;5;151;3;0;0;0;product_mng;medium;2
8964;NAVAS;0.53;0.94;4;128;6;0;0;0;hr;medium;2
3795;SCULLY;0.17;0.88;6;226;3;1;0;0;technical;high;3
6216;WESTER;0.56;0.59;5;209;2;1;0;0;hr;high;3
13212;SWANNER;0.7;0.59;3;138;3;0;0;0;RandD;low;1
13280;COPPEDGE;0.14;0.56;5;259;4;1;0;0;IT;low;1
14434;MELIA;0.87;0.9;5;252;5;0;4;0;IT;low;1
13393;ROLLING;0.48;0.77;5;250;2;0;0;1;RandD;medium;2
11762;TIMOTHY;0.81;0.9;4;270;10;0;4;0;accounting;medium;2
6065;MACY;0.7;0.73;2;139;2;0;0;0;technical;medium;2
1243;CRABTREE;0.82;0.85;4;274;5;0;4;0;sales;low;1
9062;BENNING;0.84;0.5;3;227;2;0;0;0;support;low;1
7140;HEPLER;0.72;0.48;3;155;2;0;0;0;technical;medium;2
6590;PEDEN;0.66;0.76;3;207;2;0;0;0;accounting;low;1
11226;RUBALCABA;0.57;1.0;4;227;10;0;2;0;technical;low;1
4408;PYLES;0.57;0.69;4;146;3;0;0;0;support;low;1
1462;YEAGER;0.39;0.54;2;149;3;0;4;0;sales;low;1
11703;BURKHEAD;0.59;0.6;3;214;2;1;0;0;product_mng;low;1
10247;PETRI;0.84;0.76;5;243;3;0;0;0;sales;medium;2
13633;ERLANDSON;0.55;0.58;3;254;2;0;0;0;management;high;3
4015;GORHAM;0.14;0.68;5;253;5;0;0;0;support;low;1
7914;MARIA;0.92;0.79;3;243;4;0;0;0;support;medium;2
7586;GULLETT;0.81;0.87;5;241;3;0;0;0;accounting;low;1
7047;MORALEZ;0.92;0.82;4;207;4;0;0;0;sales;low;1
12874;ECKLES;0.54;0.76;4;244;2;0;0;0;support;medium;2
13576;HERSHMAN;0.75;0.59;5;149;4;0;0;0;sales;medium;2
4386;FREDERICKS;0.7;0.55;4;256;4;0;0;0;hr;medium;2
3017;FORTUNE;0.98;0.78;4;155;3;1;0;0;technical;low;1
8064;GAGLIANO;0.5;0.88;4;147;3;0;0;0;support;medium;2
9274;ESTEVES;0.99;0.53;4;131;3;1;0;0;technical;low;1
7073;MARKOWITZ;0.55;0.91;3;243;4;0;0;0;support;medium;2
1298;DUNBAR;0.45;0.45;2;131;3;0;4;0;sales;low;1
5481;FELL;0.89;0.87;4;209;2;0;0;0;IT;medium;2
8416;CIRILLO;0.21;0.39;2;118;4;0;0;0;sales;medium;2
3142;MASSIE;0.81;0.8;4;229;2;0;0;0;sales;medium;2
8631;LAKEY;0.19;0.91;5;145;3;0;0;0;management;low;1
9060;CAVALIER;0.8;0.84;3;186;6;0;0;0;support;low;1
12208;MANCE;0.44;0.5;2;128;3;0;4;0;support;low;1
8466;LACOUR;0.52;0.65;4;264;3;0;0;0;product_mng;medium;2
6064;CALVO;0.73;0.59;4;214;5;0;0;0;hr;medium;2
13640;VANNATTA;0.78;0.57;4;157;3;0;0;0;accounting;low;1
9443;HUSSEIN;0.57;0.83;5;189;3;0;0;0;support;low;1
6229;ROME;0.74;0.66;3;257;3;0;0;0;support;low;1
12667;TIGER;0.91;0.97;4;274;6;0;4;0;technical;low;1
4320;LACROIX;0.53;0.56;5;188;3;0;0;0;technical;medium;2
12456;HEBB;0.86;0.93;5;223;5;0;4;0;RandD;medium;2
3933;BRITTAIN;0.59;0.73;3;159;3;1;0;0;technical;medium;2
2232;PATINO;0.56;0.62;3;154;2;0;0;0;sales;low;1
12102;BRUMMER;0.42;0.46;2;150;3;0;4;0;sales;medium;2
9109;DIDONATO;0.91;0.7;3;195;3;0;0;0;sales;medium;2
5810;GOULET;0.84;0.91;3;247;4;0;0;0;marketing;low;1
2377;DASILVA;0.61;0.55;5;266;2;0;0;0;sales;medium;2
3231;SOLORZANO;0.97;0.97;5;171;2;0;0;0;sales;high;3
11389;MAU;0.16;0.42;3;182;3;1;0;0;product_mng;low;1
6255;JOHANSON;0.57;0.42;4;154;5;0;0;0;RandD;high;3
7568;HEISE;0.72;0.85;4;142;3;0;0;0;sales;medium;2
4357;TIJERINA;0.58;0.93;5;235;2;0;0;0;management;low;1
11007;ASBERRY;0.49;0.67;2;190;8;0;0;0;marketing;medium;2
5432;DECARLO;0.68;0.43;3;161;2;1;0;0;sales;medium;2
1597;DOSS;0.83;0.95;5;230;5;0;4;0;IT;medium;2
14101;OKADA;0.39;0.75;6;185;3;0;0;1;management;high;3
595;YORK;0.09;0.87;5;263;4;0;4;0;IT;low;1
14702;LUTE;0.39;0.51;2;151;3;0;4;0;hr;medium;2
3021;BRONSON;0.75;1.0;4;135;4;0;0;0;technical;low;1
2064;ADAMSON;0.86;0.91;4;147;3;0;0;0;technical;medium;2
4277;SZABO;0.95;0.58;3;193;2;0;0;0;accounting;medium;2
4321;ANTOINE;0.98;0.63;3;137;3;0;0;0;support;medium;2
11037;HEINZE;0.72;0.85;5;237;4;0;0;0;accounting;low;1
6208;GILLETT;0.83;0.69;4;233;2;0;0;0;sales;medium;2
12225;HEFFRON;0.9;0.97;4;258;5;0;4;0;accounting;low;1
10672;INOUYE;0.87;0.97;4;243;3;0;0;0;IT;high;3
2548;BRISCOE;0.69;0.5;3;208;4;0;0;0;hr;low;1
11995;KRAHN;0.9;0.55;3;259;10;1;0;1;management;high;3
8841;KOGER;0.57;0.61;3;112;5;0;0;0;IT;medium;2
6631;BLY;0.9;0.79;3;154;2;0;0;0;product_mng;medium;2
2245;WATT;0.53;0.75;6;192;6;0;0;0;hr;medium;2
14084;PETTENGILL;0.69;0.87;5;174;3;0;0;0;support;medium;2
14069;WALLICK;0.53;0.64;3;168;3;0;0;0;sales;low;1
11504;YAWN;0.7;0.68;3;150;3;0;0;0;support;low;1
4133;PULLEY;0.52;0.8;5;234;3;0;0;0;sales;high;3
3444;LUCE;0.96;0.75;5;176;4;0;0;0;sales;low;1
6596;CASTANO;0.88;0.61;3;236;3;0;0;0;hr;medium;2
12378;MILLWOOD;0.31;0.56;4;238;2;0;4;0;accounting;medium;2
3896;AKIN;0.56;0.68;3;149;2;0;0;0;management;medium;2
10684;OVERCASH;0.44;0.61;5;230;6;0;0;0;marketing;low;1
9775;LIVERMORE;0.94;0.87;4;157;3;0;0;0;technical;medium;2
6547;HINRICHS;0.15;0.78;5;255;3;0;0;0;IT;high;3
1355;ELKINS;0.83;0.95;5;221;5;0;4;0;technical;medium;2
9907;GORDILLO;0.48;0.81;3;212;2;0;0;0;technical;low;1
12053;TOWLER;0.39;0.54;2;132;3;0;4;0;support;low;1
12197;PREUSS;0.1;0.91;6;287;4;0;4;0;technical;low;1
10847;MERLO;0.93;0.91;2;238;2;1;0;0;sales;low;1
9679;STOUGH;0.88;0.71;5;219;2;0;0;0;IT;medium;2
8008;BENNET;0.98;0.75;5;168;4;1;0;0;RandD;medium;2
9095;AMOROSO;0.63;0.77;3;176;2;1;0;0;sales;low;1
2158;HOGUE;0.55;0.81;4;260;2;0;0;0;sales;low;1
11986;SATCHELL;0.48;0.5;5;142;4;0;0;0;IT;medium;2
3271;BOUDREAU;0.55;0.51;4;155;3;0;0;0;IT;low;1
7494;BUSSELL;0.67;0.87;3;177;4;0;0;0;sales;high;3
611;TREVINO;0.39;0.53;2;127;3;0;4;0;sales;medium;2
1653;HURD;0.1;0.88;7;282;4;0;4;0;support;low;1
4978;TUGGLE;0.97;0.75;5;270;3;1;0;0;sales;medium;2
13232;TURBEVILLE;0.56;0.92;4;224;3;0;0;0;sales;medium;2
3986;JEROME;0.42;0.75;3;163;2;1;0;0;sales;low;1
2656;STOCK;0.67;0.59;3;177;3;1;0;0;IT;low;1
9482;ALPERT;0.63;0.88;4;260;2;0;0;0;sales;low;1
4351;FORTIER;0.83;0.8;4;158;4;0;0;0;marketing;medium;2
9977;SPAHR;0.91;0.59;3;266;2;0;0;0;support;medium;2
13187;PIER;0.69;0.52;3;186;3;0;0;0;IT;medium;2
1040;BARLOW;0.11;0.89;6;309;4;0;4;0;support;medium;2
2071;JANSEN;0.92;0.65;4;238;2;0;0;0;sales;low;1
55;MORRIS;0.37;0.46;2;140;3;0;4;0;support;low;1
8048;DEWBERRY;0.6;0.97;3;164;2;0;0;0;technical;low;1
734;BARTLETT;0.11;0.92;7;255;4;0;4;0;support;medium;2
14889;WIEDER;0.36;0.51;2;130;3;0;4;0;sales;low;1
9592;KANIA;0.53;0.7;4;155;5;1;0;0;support;low;1
13097;WILLITS;0.63;0.71;4;244;2;0;0;0;support;low;1
2201;WHITMORE;0.17;0.59;3;197;5;0;0;0;IT;low;1
8418;GERACI;0.54;0.48;3;275;2;0;0;0;sales;high;3
12233;MATTHIAS;0.42;0.56;2;134;3;0;4;0;support;low;1
10918;BEVIS;0.64;0.9;5;266;3;0;0;0;support;low;1
13662;BELZ;0.74;0.77;3;211;3;0;0;0;management;high;3
11696;VANETTEN;0.73;0.94;3;177;3;0;0;0;technical;low;1
10457;LUCIER;0.52;0.98;4;165;2;0;0;0;sales;low;1
12692;HITCHENS;0.84;0.86;5;268;5;0;4;0;marketing;medium;2
13036;PHILLIPPI;0.73;0.93;3;249;2;0;0;0;IT;medium;2
777;HO;0.11;0.93;6;294;4;0;4;0;sales;medium;2
4165;PROSSER;0.6;0.55;4;204;3;0;0;0;technical;high;3
9706;HAMNER;0.51;0.63;3;234;2;0;0;0;sales;high;3
13058;VEAZEY;0.93;0.91;2;238;2;1;0;0;sales;low;1
490;YATES;0.53;0.56;4;281;6;0;3;0;hr;medium;2
6248;AVELAR;0.89;0.56;4;159;3;0;0;0;product_mng;medium;2
14878;MCGRANE;0.38;0.51;2;159;3;0;4;0;sales;low;1
11517;MILLINGTON;0.49;0.54;4;215;4;0;0;0;IT;medium;2
12753;DEOLIVEIRA;0.43;0.52;2;150;3;0;4;0;product_mng;low;1
7201;STRAIGHT;0.74;0.64;3;267;5;0;0;0;sales;low;1
12732;DRAEGER;0.85;0.58;3;226;2;0;4;0;support;medium;2
1645;BRANTLEY;0.11;0.78;6;281;4;0;4;0;technical;low;1
1827;LAIRD;0.1;0.95;5;286;4;0;4;0;RandD;high;3
9905;ALBAUGH;0.8;0.74;5;229;3;1;0;0;technical;low;1
9952;WILDS;0.5;0.75;4;239;2;0;0;0;accounting;low;1
12439;KILROY;0.41;0.52;2;136;3;0;4;0;technical;low;1
9;WILSON;0.42;0.53;2;142;3;0;4;0;sales;low;1
459;DELEON;0.4;0.48;2;137;3;0;4;0;sales;medium;2
13590;HAWKER;0.64;0.38;5;122;4;0;0;0;sales;low;1
5441;PARDUE;0.5;0.6;5;216;3;0;0;0;sales;medium;2
7870;WILCHER;0.5;0.63;3;160;2;0;0;0;sales;medium;2
9927;CHARLESTON;0.73;0.68;3;132;2;0;0;0;support;medium;2
4645;OAKS;0.85;0.58;4;273;4;0;0;0;IT;medium;2
12377;PLEMMONS;0.44;0.56;2;158;3;0;4;0;accounting;medium;2
14491;KIBBE;0.1;0.98;6;268;4;0;4;0;support;low;1
3765;PERSAUD;0.94;0.57;4;251;2;1;0;0;sales;medium;2
14592;MACKO;0.38;0.46;2;145;3;0;4;0;hr;medium;2
13157;WATLEY;0.88;0.51;3;208;3;0;0;0;hr;medium;2
8833;DART;0.4;0.43;3;128;3;0;0;0;support;medium;2
439;TATE;0.41;0.52;2;136;3;0;4;0;technical;low;1
4614;JESSUP;0.84;0.55;3;135;3;0;0;0;hr;medium;2
13426;HEREFORD;0.52;0.84;3;261;8;0;0;1;accounting;low;1
8215;JUST;0.49;0.52;4;251;2;0;0;0;support;low;1
4060;SPROUSE;0.63;0.88;3;177;3;0;0;0;sales;low;1
4979;DUMONT;0.67;0.36;4;97;4;0;0;0;sales;medium;2
8164;KIMURA;1.0;0.87;3;165;2;0;0;0;RandD;low;1
7268;SANTANGELO;0.95;0.54;4;255;2;0;0;0;sales;low;1
518;LI;0.44;0.54;2;151;3;0;4;0;management;low;1
14447;BOATNER;0.4;0.53;2;151;3;0;4;0;marketing;low;1
1701;MCNEAL;0.09;0.77;6;282;5;0;4;0;sales;medium;2
6412;THERRIEN;0.23;0.77;4;140;5;0;0;0;accounting;medium;2
8219;BARRIGA;0.9;0.83;3;273;4;0;0;0;support;medium;2
3893;FORTIN;0.67;0.95;4;241;4;0;0;0;accounting;medium;2
12379;FUJII;0.77;0.93;4;231;5;0;4;0;hr;medium;2
6941;MELLOTT;0.7;0.8;4;236;2;0;0;0;RandD;medium;2
9301;TINCHER;0.59;0.51;3;156;3;0;0;0;product_mng;medium;2
11809;TALKINGTON;0.93;0.51;4;110;3;0;0;0;product_mng;low;1
238;CARR;0.43;0.53;2;146;3;0;4;0;marketing;low;1
14319;DILLE;0.71;0.87;3;177;4;0;3;0;hr;medium;2
2345;GODINEZ;0.95;0.66;4;183;3;0;0;0;technical;low;1
8260;QUESENBERRY;0.42;0.8;4;279;6;0;1;0;sales;medium;2
7729;VANNOY;0.52;0.85;4;193;3;0;0;0;sales;medium;2
13251;MINIX;0.62;0.81;3;245;2;1;0;0;hr;low;1
14899;ROLEN;0.1;0.81;7;244;5;0;4;0;hr;medium;2
193;CASTRO;0.09;0.82;6;249;4;0;4;0;technical;medium;2
4684;SAUL;0.65;0.84;4;247;4;0;0;0;accounting;high;3
280;PEARSON;0.1;0.98;6;268;4;0;4;0;support;low;1
14106;ANAND;0.6;0.42;2;109;6;0;0;0;sales;low;1
8526;COTTRILL;0.89;0.58;3;272;2;0;0;0;support;low;1
6852;LAO;0.53;0.77;2;271;2;0;0;0;technical;low;1
1455;MAHER;0.45;0.55;2;155;3;0;4;0;technical;low;1
10749;DIENER;0.96;0.7;3;207;3;0;0;0;IT;high;3
8039;HOLLINGSHEAD;0.56;0.84;4;143;4;0;0;0;sales;medium;2
2419;STRAUSS;0.97;0.66;6;164;5;0;0;0;support;low;1
1825;HATHAWAY;0.82;0.91;5;276;6;0;4;0;product_mng;medium;2
14150;FABIANO;0.92;0.7;3;129;3;0;0;1;management;high;3
10866;SEABROOK;0.26;0.69;5;213;2;0;0;0;accounting;high;3
3956;DAYTON;0.44;0.55;3;170;3;1;0;0;IT;low;1
12153;KOOP;0.4;0.52;2;155;3;0;4;0;marketing;low;1
1141;WYNN;0.46;0.48;2;129;3;0;4;0;sales;low;1
6552;JAHN;0.88;0.55;5;182;3;0;0;0;product_mng;medium;2
11123;MARTONE;0.99;0.86;3;167;2;0;0;0;sales;low;1
2930;PEPPER;0.93;0.86;4;219;3;0;0;0;accounting;low;1
8392;LIPINSKI;0.58;0.94;5;274;3;0;0;0;RandD;medium;2
6122;TURCOTTE;0.45;0.45;4;168;2;0;0;0;sales;low;1
8443;LAVALLEY;0.58;0.84;3;258;4;0;0;0;support;low;1
2773;SCARBOROUGH;0.63;0.56;4;248;2;1;0;0;sales;low;1
9440;BIRNBAUM;0.57;0.49;2;237;2;0;0;0;support;low;1
943;BIRD;0.81;1.0;5;235;5;0;4;0;accounting;low;1
14964;BEECHAM;0.1;0.97;6;280;4;0;4;0;sales;low;1
10903;STABLER;0.8;0.62;5;190;4;1;0;0;IT;medium;2
10420;YON;0.89;0.99;4;274;4;0;0;0;technical;low;1
14590;SWAYZE;0.77;0.93;4;231;5;0;4;0;hr;medium;2
10941;GREENSPAN;0.81;0.92;5;258;3;0;0;1;sales;medium;2
2771;NARANJO;0.98;0.63;3;285;6;0;0;0;sales;low;1
1525;RAMEY;0.1;0.8;6;261;4;0;4;0;RandD;low;1
14945;SOPKO;0.14;0.75;4;277;5;1;2;0;sales;medium;2
8577;YONG;0.92;0.76;3;171;2;0;0;0;sales;medium;2
5631;QUILES;0.36;0.44;4;114;4;0;0;0;technical;medium;2
1092;TRACY;0.73;1.0;5;230;5;0;4;0;sales;low;1
8503;MALCOM;0.76;1.0;5;265;2;0;0;0;accounting;low;1
8880;PITZER;0.8;0.6;3;247;2;0;0;0;sales;medium;2
2212;TABOR;0.91;0.89;4;197;4;0;0;0;marketing;medium;2
14373;MULLAN;0.45;0.51;2;147;3;0;4;0;sales;low;1
14361;CERRONE;0.11;0.91;6;278;4;0;4;0;marketing;low;1
3273;NOLL;0.49;0.52;5;188;4;0;0;0;product_mng;medium;2
13343;MILBY;0.43;0.74;4;129;6;0;0;0;hr;medium;2
2581;BACHMAN;0.63;0.96;5;152;3;0;0;0;IT;low;1
354;DAWSON;0.33;0.88;6;219;5;0;4;0;support;low;1
6026;FURTADO;0.49;0.46;2;129;2;0;0;0;RandD;high;3
2390;LAWS;0.54;0.69;3;141;4;0;0;0;sales;low;1
8755;DAYE;0.95;0.51;3;224;4;0;0;0;support;medium;2
9104;ZELLNER;0.98;0.51;4;223;2;0;0;0;sales;low;1
2375;JACK;0.72;0.51;3;160;3;0;0;0;sales;medium;2
13987;LAUZON;0.76;0.56;3;179;3;1;0;0;sales;low;1
12163;RIEDER;0.79;0.89;5;239;5;0;4;0;sales;low;1
12483;HASKETT;0.42;0.54;2;143;3;1;4;0;sales;low;1
1109;TILLMAN;0.73;0.86;5;249;5;0;4;0;technical;low;1
12868;SURLES;0.81;0.86;4;213;3;0;0;0;support;low;1
1480;HAND;0.09;0.93;6;271;4;0;4;0;accounting;medium;2
778;PENNINGTON;0.1;0.92;7;269;4;0;4;0;sales;medium;2
3754;PITT;0.19;0.99;3;154;2;0;0;0;sales;high;3
4221;GUARDADO;0.71;0.99;4;238;4;1;0;0;sales;high;3
13131;RUMBAUGH;0.79;0.59;4;187;2;0;0;0;management;low;1
14599;SOURS;0.45;0.5;2;157;3;0;4;0;marketing;medium;2
8263;ROURKE;0.76;0.72;3;275;4;1;0;0;sales;medium;2
7762;MURPHEY;0.82;0.87;5;273;6;0;4;0;support;medium;2
7841;CRANK;0.27;0.75;5;264;3;0;0;0;technical;medium;2
11042;FERRIN;0.97;0.89;4;208;2;1;0;0;technical;low;1
13396;HOLLIE;0.57;0.46;2;100;6;1;0;1;marketing;medium;2
2569;LYLE;0.79;0.58;5;165;3;0;0;0;support;low;1
3309;MULL;0.41;0.87;6;262;6;0;1;0;sales;high;3
13150;CHAPPELLE;0.52;0.63;3;233;3;0;0;1;sales;medium;2
3331;HARTER;0.84;0.94;4;270;3;1;0;0;support;low;1
2830;ASHTON;0.84;0.92;4;274;3;0;0;0;management;medium;2
8403;EPLEY;0.88;0.55;3;263;3;0;0;0;marketing;low;1
6266;SHRUM;0.72;0.81;4;200;2;0;0;0;marketing;low;1
5115;MUDD;0.78;0.45;3;253;6;0;0;1;support;medium;2
10946;DELACERDA;0.88;0.51;3;208;3;0;0;0;hr;medium;2
14411;AMBLER;0.9;0.82;5;259;5;0;4;0;support;low;1
9707;ZELL;0.62;0.71;4;168;2;0;0;0;sales;high;3
12047;LAROCHELLE;0.57;0.7;3;273;6;0;4;0;support;low;1
9953;MADSON;0.75;0.95;4;177;3;0;0;0;accounting;low;1
9692;VIDRINE;0.79;0.93;5;169;3;0;0;0;RandD;medium;2
12247;PABST;0.46;0.49;2;148;3;0;4;0;sales;low;1
8337;HANKE;0.55;0.49;3;205;3;0;0;0;sales;medium;2
7564;CHATHAM;0.95;0.9;2;129;5;0;0;0;marketing;medium;2
13080;SEDLAK;0.87;0.71;4;157;2;0;0;0;hr;medium;2
8660;BOGUE;0.85;0.56;3;159;3;0;0;0;hr;medium;2
11902;SHEW;0.93;0.89;3;255;7;1;0;0;sales;medium;2
3014;COLBY;0.76;0.73;3;158;2;0;0;0;technical;low;1
1086;CAMP;0.9;0.86;5;254;5;0;3;0;sales;high;3
9202;HENDON;0.63;0.51;3;126;6;0;0;0;technical;low;1
6621;LOUDERMILK;0.92;0.83;5;270;3;0;0;0;technical;low;1
12555;DAMPIER;0.1;0.9;7;281;4;0;4;0;sales;low;1
6642;HUIZAR;0.51;0.76;2;239;3;0;0;0;support;high;3
11228;DURRANT;0.71;0.64;3;267;3;0;0;0;technical;low;1
5659;OLIVE;0.93;0.82;5;272;3;0;0;0;sales;high;3
8280;MCKINZIE;0.66;0.69;3;182;3;1;0;0;technical;low;1
9148;TRUEBLOOD;0.56;0.56;2;153;2;0;0;0;product_mng;medium;2
13844;ROSENSTEIN;0.77;0.89;4;269;10;0;4;0;management;high;3
11487;ESCUDERO;0.75;0.53;4;224;4;1;0;0;support;medium;2
14966;SEEFELDT;0.83;0.81;5;219;5;0;4;0;sales;low;1
6844;LOHMAN;0.76;0.77;5;234;3;0;0;0;support;low;1
11458;VILLANI;0.71;0.37;2;179;5;0;0;1;support;low;1
8321;SIGALA;0.78;0.53;3;152;2;0;0;0;marketing;low;1
1172;ARTHUR;0.45;0.49;2;144;3;0;4;0;accounting;low;1
8790;FREDERICKSON;0.67;0.44;4;194;2;1;0;0;sales;low;1
12994;SAVARESE;0.78;0.6;4;206;3;0;0;0;sales;medium;2
12307;LEZAMA;0.11;0.81;5;287;4;0;4;0;sales;low;1
8779;SEALY;0.82;0.73;3;148;4;0;0;0;sales;high;3
13945;REHMAN;0.53;0.59;4;259;3;0;0;0;sales;low;1
5005;RIEDEL;0.12;0.6;2;194;4;0;0;0;technical;medium;2
12650;DULA;0.39;0.45;2;134;3;0;4;0;technical;medium;2
13735;COSTILLA;0.81;0.47;4;153;7;0;0;0;product_mng;low;1
6279;CORONEL;0.23;0.97;4;200;3;0;0;0;sales;low;1
6458;AUCOIN;0.67;0.76;5;181;3;0;0;0;support;high;3
8651;RIEHL;0.17;0.64;6;205;5;1;0;0;sales;medium;2
8259;QUIJANO;0.94;0.78;3;218;2;1;0;0;sales;medium;2
8701;GOLDENBERG;0.78;0.68;4;174;3;1;0;0;RandD;low;1
13103;WEISZ;0.64;0.91;3;165;3;1;0;0;support;low;1
2601;WISNIEWSKI;0.76;0.8;5;229;2;0;0;0;marketing;medium;2
3720;BLOCKER;0.98;0.93;5;203;2;0;0;0;technical;medium;2
10661;GADD;0.49;0.37;5;246;3;0;0;0;support;medium;2
11108;RENDER;0.95;0.8;3;225;2;0;0;0;sales;high;3
11999;STORCH;0.5;0.73;4;180;3;0;0;0;IT;low;1
12634;RILES;0.82;0.92;5;225;5;0;4;0;sales;low;1
3238;HANLON;0.94;0.66;3;236;2;0;0;0;hr;high;3
4300;VANWINKLE;0.69;0.97;5;105;4;0;0;0;sales;low;1
6429;GARD;0.4;0.51;3;120;6;0;0;0;sales;medium;2
8791;CONFER;0.2;0.98;2;228;3;0;0;0;sales;low;1
9066;DARRAH;0.66;0.62;3;144;3;0;0;0;management;low;1
3807;GALBRAITH;0.65;0.37;5;128;3;1;0;0;product_mng;medium;2
11843;ZAREMBA;0.62;0.61;3;266;2;0;0;0;management;high;3
13009;FARGO;0.6;0.66;4;132;4;0;0;0;technical;medium;2
8848;GARRY;0.53;0.71;4;271;3;0;0;0;IT;medium;2
12750;MESSERSMITH;0.38;0.49;2;145;3;0;4;0;IT;low;1
4093;MOWERY;0.69;0.74;4;266;2;1;0;0;support;low;1
5134;VANPELT;0.62;0.91;3;195;3;0;0;0;sales;medium;2
10680;WILKIN;0.92;0.76;5;132;3;1;0;0;RandD;low;1
2684;EAST;0.61;0.87;5;174;4;0;0;0;sales;medium;2
3734;MAZUR;0.21;0.56;6;277;5;0;0;0;RandD;medium;2
14261;DOLIN;0.13;0.78;6;152;2;0;2;0;support;low;1
3917;KEATON;0.68;1.0;4;167;2;0;0;0;sales;low;1
7315;DERRY;0.81;0.53;3;258;2;0;0;0;IT;low;1
1842;BEYER;0.38;0.51;2;159;3;0;4;0;sales;low;1
8022;JANIS;0.98;0.98;5;210;6;0;0;0;sales;low;1
3942;CAVE;0.89;0.9;4;153;3;0;0;0;support;low;1
3814;CATHEY;0.62;0.78;4;261;2;0;0;0;marketing;low;1
4618;PIPPIN;0.75;0.75;2;141;4;0;0;0;technical;medium;2
5970;PEABODY;0.61;0.83;5;236;2;0;0;0;sales;medium;2
13340;VIATOR;0.8;0.9;4;211;8;0;1;0;accounting;medium;2
824;RAYMOND;0.37;0.56;2;138;3;0;4;0;IT;low;1
2475;BOCK;0.32;0.42;2;99;4;0;0;0;technical;low;1
14661;GOSSARD;0.81;0.9;4;226;5;0;4;0;product_mng;medium;2
923;DAVILA;0.44;0.5;2;156;3;0;4;0;sales;medium;2
7548;CLELAND;0.96;0.78;3;209;2;0;0;0;product_mng;high;3
11616;MATHERLY;0.62;0.4;3;158;8;1;0;0;marketing;low;1
6987;GRUBE;0.85;0.89;4;177;3;0;0;0;technical;medium;2
2562;CHENEY;0.49;0.95;4;156;2;0;0;0;technical;medium;2
10601;HERVEY;0.85;0.99;3;208;2;0;0;0;product_mng;low;1
12502;WINFREE;0.11;0.87;7;282;5;0;4;0;technical;low;1
13470;HEIDT;0.55;0.64;4;201;10;1;0;0;management;medium;2
12240;REN;0.1;0.87;7;289;4;0;4;0;sales;low;1
4725;SATO;0.82;0.75;5;160;3;1;0;0;product_mng;high;3
3335;MINTER;0.74;0.85;5;135;2;0;0;0;support;low;1
5685;BARROS;0.79;0.95;3;222;4;0;0;0;technical;low;1
5725;BORING;0.57;0.61;5;254;5;0;0;0;marketing;low;1
9607;SECOR;0.97;0.6;3;169;2;1;0;0;product_mng;low;1
7757;POHLMAN;0.45;0.48;5;287;5;0;0;0;support;medium;2
11664;KALISH;0.89;0.59;3;265;8;0;0;0;RandD;low;1
8092;MAGALLON;0.93;0.9;5;210;3;0;0;0;accounting;low;1
2441;GUNDERSON;0.22;0.55;4;261;3;1;0;0;sales;medium;2
5454;CHAMBLISS;0.41;0.47;6;171;2;0;0;0;technical;low;1
2579;SCHERER;0.76;0.51;4;281;3;0;0;0;IT;low;1
841;DODSON;0.11;0.85;6;299;4;0;4;0;support;medium;2
5068;DEESE;0.76;0.5;4;245;3;0;0;0;hr;low;1
1042;WINTER;0.81;0.94;5;233;6;0;4;0;support;medium;2
14354;GERTZ;0.37;0.47;2;152;3;0;4;0;product_mng;low;1
13688;HILLIKER;0.32;0.47;3;143;4;0;0;0;IT;medium;2
11992;BAUMGARTEN;0.62;0.85;3;237;3;1;0;0;IT;medium;2
6538;JAMERSON;0.75;0.84;3;145;3;1;0;0;support;low;1
4028;HERBST;0.78;0.72;3;255;4;1;0;0;management;low;1
12977;HADFIELD;0.72;0.5;4;164;2;1;0;0;management;low;1
7025;HINSHAW;0.93;1.0;4;145;3;0;0;0;accounting;medium;2
14925;DOWNARD;0.11;0.95;6;279;4;0;4;0;technical;low;1
8587;DOAK;0.94;0.84;5;203;3;0;0;0;technical;low;1
4475;MATIAS;0.67;0.52;4;262;2;0;0;0;support;medium;2
960;MCNEIL;0.39;0.51;2;132;3;0;4;0;support;medium;2
8230;WESTERFIELD;0.98;0.61;5;239;3;0;0;0;IT;low;1
13823;DIMICK;0.58;0.99;3;207;10;0;1;0;technical;low;1
5225;KOSTER;0.33;0.94;4;166;6;0;0;0;technical;low;1
1189;SARGENT;0.36;0.51;2;155;3;0;4;0;support;low;1
764;NIELSEN;0.83;0.99;4;223;5;0;4;0;accounting;medium;2
9374;HAGANS;0.99;0.99;3;228;4;0;0;0;IT;low;1
14653;STAUDT;0.77;1.0;5;229;5;0;4;0;management;low;1
12509;BURSE;0.37;0.57;2;155;3;0;4;0;support;low;1
8820;CHMIELEWSKI;0.23;0.88;4;175;6;0;0;0;technical;low;1
1115;CONNOLLY;0.42;0.46;2;131;3;0;4;0;support;medium;2
6996;HALLIDAY;0.77;0.55;5;255;2;0;0;0;support;medium;2
5848;MIELKE;0.6;0.57;3;202;3;0;0;0;support;low;1
7409;LASLEY;0.23;0.7;4;233;2;0;0;0;management;medium;2
