;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
1733;TROTTER;0.42;0.52;2;160;3;0;2;0;support;low;1
1447;BIGGS;0.11;0.89;6;250;4;0;3;0;RandD;low;1
6881;SPRATT;0.83;0.87;5;248;3;0;1;0;sales;low;1
7796;MCCUTCHEN;0.57;0.85;4;152;3;0;1;0;sales;medium;2
13893;COLLIGAN;0.58;0.67;5;133;10;0;4;0;technical;medium;2
2260;ROWLEY;0.75;0.68;3;150;2;1;0;0;support;medium;2
6564;PERSINGER;0.88;0.89;2;201;3;0;0;0;accounting;high;3
13192;BARRAS;0.75;0.78;2;259;3;0;1;0;product_mng;low;1
5506;STURGIS;0.92;0.81;3;196;2;0;0;0;sales;medium;2
5906;HARGETT;0.7;0.96;3;263;3;0;2;0;accounting;medium;2
8819;HUTT;0.63;0.8;3;267;3;0;4;0;technical;low;1
1068;GOLDBERG;0.74;1.0;5;223;5;0;1;0;accounting;low;1
8232;HANSEL;0.66;0.65;4;244;2;0;1;0;IT;medium;2
14148;RENARD;0.82;0.74;3;229;7;0;2;1;management;high;3
6869;CARRENO;0.35;0.81;6;256;3;0;3;0;RandD;medium;2
3159;HARDESTY;0.91;0.63;4;240;3;0;0;0;accounting;low;1
9460;BITTLE;0.45;0.66;2;236;3;0;4;0;marketing;medium;2
5128;SPECK;1.0;0.91;3;160;4;0;0;0;sales;medium;2
5175;ALBERTS;0.62;0.92;5;149;3;0;1;0;IT;low;1
1154;SHARPE;0.39;0.53;2;131;3;0;1;0;sales;medium;2
13472;WYSONG;0.81;0.85;4;134;10;1;4;0;management;medium;2
12549;RASCH;0.41;0.47;2;138;3;0;2;0;sales;low;1
2010;HOBSON;0.56;0.58;4;258;3;0;1;0;sales;medium;2
6505;VISSER;0.84;0.96;3;162;3;0;1;0;sales;medium;2
12358;CRISMAN;0.31;0.62;6;135;5;0;3;0;support;low;1
3559;HOLTZ;0.15;0.52;4;265;6;0;4;0;support;low;1
13008;HORRELL;0.73;0.86;3;200;4;0;1;0;technical;medium;2
3539;MONROY;0.54;0.77;5;270;3;0;1;0;accounting;medium;2
4709;RAINWATER;0.56;0.92;5;222;4;0;1;0;support;medium;2
9530;ROWDEN;0.55;0.55;4;257;3;0;3;0;product_mng;low;1
9500;PARE;0.91;0.94;4;264;4;0;1;0;technical;low;1
7091;DAS;0.96;1.0;5;148;3;0;0;0;product_mng;low;1
13174;PILLSBURY;0.6;0.6;4;147;3;0;1;0;support;low;1
3619;STURM;0.99;0.49;4;270;2;0;0;0;hr;low;1
10729;VILLAGRAN;0.68;0.78;5;233;3;0;0;0;technical;high;3
10991;KIRTLEY;0.73;0.68;3;121;5;0;2;0;RandD;low;1
12832;WATERBURY;0.41;0.68;3;191;4;0;3;0;sales;medium;2
10217;COLLIE;0.54;0.59;4;202;3;0;1;0;IT;low;1
14689;RAHIM;0.76;0.83;5;227;5;0;1;0;sales;low;1
3216;BURKHOLDER;0.87;0.75;4;218;2;0;0;0;sales;low;1
10403;TUFTS;0.67;0.78;4;193;3;0;0;0;sales;medium;2
4183;SPEARMAN;0.54;0.59;4;228;3;0;1;0;IT;medium;2
11486;LORENTZ;0.68;0.99;3;159;2;0;0;0;accounting;medium;2
10115;COBLENTZ;0.6;0.66;5;143;2;0;0;0;technical;low;1
9806;OSHAUGHNESSY;0.66;0.51;3;192;3;0;3;0;technical;low;1
8381;ESCOTO;0.9;0.59;6;269;4;1;0;0;management;medium;2
7347;PEERY;0.3;0.47;6;141;6;0;4;0;sales;low;1
10792;GINTHER;0.61;0.42;3;104;2;0;0;0;hr;medium;2
11222;COMERFORD;0.97;0.84;4;177;6;0;1;0;technical;low;1
12756;THORNBERRY;0.77;0.92;5;235;5;0;1;0;IT;low;1
11798;KUCHARSKI;0.61;0.42;3;145;4;0;1;1;sales;medium;2
479;CONNER;0.11;0.96;7;277;5;0;4;0;sales;low;1
11613;HATT;0.56;0.85;3;265;10;1;4;0;management;low;1
7089;GEORGES;0.46;0.49;5;286;5;0;4;0;product_mng;low;1
598;FARRELL;0.37;0.46;2;157;3;0;2;0;IT;low;1
13741;QUANDT;0.6;0.65;2;225;10;0;4;0;management;high;3
3956;DAYTON;0.44;0.55;3;170;3;1;1;0;IT;low;1
13686;PEAVEY;0.67;0.65;3;265;3;0;1;0;product_mng;medium;2
7106;BROADNAX;0.57;0.59;4;158;3;0;1;0;marketing;medium;2
10007;RICCARDI;0.13;0.77;4;201;5;0;4;0;marketing;medium;2
1696;CARRANZA;0.39;0.56;2;160;3;0;2;0;sales;low;1
10457;LUCIER;0.52;0.98;4;165;2;0;1;0;sales;low;1
14318;DUNKEL;0.44;0.5;2;148;3;0;1;0;accounting;medium;2
5489;RAMIRES;0.76;0.76;5;175;3;0;1;0;IT;low;1
3748;WILKS;0.8;0.58;5;127;3;0;0;0;sales;low;1
3010;ELLINGTON;0.62;0.89;3;153;3;1;0;0;hr;low;1
2492;CORRAL;0.62;0.66;4;143;3;0;0;0;support;medium;2
6312;RAAB;0.7;0.88;4;245;2;0;3;0;support;low;1
8111;EARP;0.19;0.63;4;233;5;0;4;0;sales;medium;2
217;CHAPMAN;0.9;0.98;5;245;5;0;0;0;IT;low;1
10820;SALAMANCA;0.48;0.58;3;194;3;0;1;0;technical;medium;2
6735;RHYNE;0.25;0.59;4;166;5;0;4;0;sales;low;1
14355;BONES;0.84;0.99;4;267;5;0;2;0;product_mng;low;1
9869;DISALVO;0.77;0.71;5;204;3;0;0;0;sales;high;3
12743;HORNBUCKLE;0.11;0.9;6;301;4;0;4;0;technical;low;1
3174;LIBBY;0.71;0.64;4;189;3;0;0;0;technical;medium;2
11725;NAKAGAWA;0.16;0.63;6;286;7;0;4;1;sales;medium;2
14002;SABELLA;0.98;0.91;3;188;4;0;0;0;accounting;medium;2
484;NORTON;0.38;0.52;2;145;3;0;2;0;sales;low;1
12478;BOOKOUT;0.76;0.83;5;227;5;0;1;0;sales;low;1
13693;ESSIG;0.87;0.97;5;151;3;0;0;0;RandD;medium;2
2286;WAGGONER;0.56;0.64;3;260;3;0;1;0;RandD;medium;2
13167;MALM;0.69;0.53;3;153;3;0;1;0;technical;low;1
10883;AMADO;0.48;0.86;5;198;4;0;2;0;technical;low;1
10112;AZAR;0.17;0.77;4;151;6;0;4;0;technical;low;1
1220;SIMMS;0.36;0.52;2;137;3;0;2;0;marketing;low;1
8286;BONANNO;0.99;0.87;4;162;4;0;0;0;technical;medium;2
1259;BRANDON;0.45;0.48;2;138;3;0;1;0;technical;low;1
7828;DRUMM;0.75;0.78;2;264;3;1;1;0;technical;medium;2
5897;BEGUM;0.57;0.63;5;156;4;0;1;0;sales;medium;2
4056;GILLEN;0.45;0.72;3;148;2;0;1;0;sales;low;1
4177;FAIN;0.45;0.88;5;268;3;1;0;0;support;medium;2
4558;FIEDLER;0.8;0.83;4;183;2;1;0;1;support;low;1
5961;SCHAAF;0.66;0.73;2;135;6;0;3;0;marketing;medium;2
2181;JERNIGAN;0.99;0.81;5;180;3;1;0;0;technical;medium;2
1722;HIGHTOWER;0.81;0.93;5;265;6;0;1;0;technical;low;1
13147;ABRAMOWITZ;0.78;0.6;4;143;2;0;0;1;sales;medium;2
11421;ADDY;0.81;0.74;2;228;3;0;0;0;management;high;3
12062;LOCKMAN;0.1;0.95;6;244;5;0;4;0;IT;medium;2
6750;QUIROGA;0.67;0.75;3;194;3;0;1;0;hr;medium;2
11389;MAU;0.16;0.42;3;182;3;1;2;0;product_mng;low;1
10259;FINLAY;0.79;0.98;4;170;3;0;0;0;hr;low;1
6851;MANIS;0.48;0.56;3;229;3;0;4;0;technical;low;1
9246;SANTUCCI;0.27;0.55;5;121;3;1;2;0;sales;low;1
5259;RIGBY;0.92;0.8;4;263;4;0;1;0;RandD;low;1
11911;LOWRIE;0.64;0.64;2;190;3;0;1;0;sales;low;1
147;PORTER;0.11;0.87;6;306;4;0;3;0;IT;low;1
7492;ROOP;0.15;0.98;2;96;2;0;4;0;sales;high;3
4109;VANMETER;0.84;0.48;4;269;2;0;0;0;IT;medium;2
13540;RESTIVO;1.0;0.74;2;187;3;0;0;0;support;medium;2
5015;MORELLI;0.56;0.64;3;270;3;0;3;0;support;medium;2
11468;WHETZEL;0.59;0.62;3;166;2;0;1;0;sales;low;1
7700;ISHAM;0.59;0.97;5;242;3;0;3;0;product_mng;low;1
12863;AXELROD;0.19;0.63;4;278;6;0;4;0;technical;low;1
11483;RISER;0.7;0.63;3;157;2;0;0;0;RandD;medium;2
4459;BURROW;0.69;0.82;4;273;4;0;1;0;hr;medium;2
12781;OBERT;0.91;0.96;4;232;5;0;1;0;sales;low;1
12204;FREI;0.87;0.9;5;254;6;0;2;0;support;low;1
14501;BAEK;0.4;0.46;2;128;3;0;2;0;management;low;1
12634;RILES;0.82;0.92;5;225;5;0;1;0;sales;low;1
6513;TOLAND;0.7;0.99;5;135;4;0;1;0;sales;medium;2
4577;MCBEE;0.5;0.48;3;246;3;0;1;0;RandD;medium;2
5715;MCCULLEY;0.77;0.87;5;257;2;0;1;0;product_mng;medium;2
181;GARDNER;0.1;0.84;6;261;4;0;3;0;accounting;medium;2
60;ROGERS;0.85;0.91;5;226;5;0;0;0;management;medium;2
8963;BUCKLAND;0.62;0.64;5;229;2;0;1;0;hr;medium;2
14338;MERIWETHER;0.7;0.89;3;183;5;0;3;0;support;low;1
10739;MAXIE;0.69;0.75;5;196;3;0;0;0;support;medium;2
7537;PLUMLEY;0.42;0.53;3;181;5;0;4;0;technical;medium;2
2484;CHRISTY;0.94;0.89;4;239;3;0;0;0;technical;medium;2
13265;STALTER;0.59;0.54;4;178;2;0;0;0;support;medium;2
1345;ALFARO;0.38;1.0;5;137;4;0;2;0;support;low;1
6246;PENNER;0.8;0.68;4;199;2;0;0;0;IT;medium;2
12609;BIER;0.1;0.85;7;279;4;0;3;0;RandD;medium;2
1395;HOLLINGSWORTH;0.45;0.51;2;156;3;0;1;0;sales;medium;2
6939;OBREGON;1.0;0.87;3;274;3;0;0;0;product_mng;medium;2
7742;GALLIMORE;0.89;0.79;4;152;3;0;0;0;hr;low;1
155;DIXON;0.11;0.8;6;304;4;0;3;0;accounting;low;1
7053;KRATZ;0.59;0.41;4;139;3;0;1;0;accounting;low;1
6755;SATTLER;0.99;0.92;3;154;3;0;0;0;technical;medium;2
5019;ROOD;0.88;0.72;2;144;4;1;0;0;technical;low;1
9543;PELLERIN;0.78;0.61;5;260;2;0;0;0;accounting;medium;2
10090;KUBIK;0.52;0.92;3;268;3;0;2;0;sales;low;1
10031;LABRIE;0.82;0.93;3;160;3;0;0;0;hr;low;1
5050;CRITTENDEN;0.74;0.8;4;241;2;0;1;0;sales;medium;2
10859;WEHR;0.73;0.69;3;228;2;0;0;1;sales;medium;2
13308;FALZONE;0.57;0.64;3;188;3;0;1;0;management;medium;2
10177;GIROUARD;0.73;0.61;5;222;3;0;0;0;sales;high;3
2421;WINSLOW;0.69;0.76;5;255;6;0;1;0;technical;low;1
2790;ADAME;0.59;0.47;3;143;2;0;0;0;technical;medium;2
3816;DODDS;0.7;0.87;5;177;2;0;0;0;accounting;medium;2
9098;BELKNAP;0.96;0.52;4;228;3;0;0;0;sales;low;1
3711;REDDEN;0.59;0.49;4;164;3;0;1;0;support;low;1
5602;SETTLES;0.68;0.53;3;156;4;0;1;0;accounting;medium;2
10378;GOVAN;0.7;0.48;5;99;4;0;1;0;RandD;low;1
13176;MATSUDA;0.66;0.89;4;169;4;0;1;0;support;low;1
14399;LIRETTE;0.37;0.55;2;152;3;0;2;0;technical;medium;2
8565;KESSINGER;0.96;0.7;2;273;3;0;1;0;sales;low;1
4291;SWEARINGEN;0.9;0.88;4;205;2;0;0;0;sales;low;1
5494;MESSENGER;0.93;0.49;5;167;3;0;0;0;RandD;medium;2
8748;MIKE;0.21;0.81;5;169;4;0;4;0;support;medium;2
5016;HAZELWOOD;0.76;0.45;5;177;6;0;1;0;support;medium;2
2779;NADEAU;0.51;0.81;3;143;2;0;1;0;hr;low;1
2904;SHACKELFORD;0.69;0.53;3;142;3;0;1;0;support;low;1
5921;REEVE;0.78;0.95;5;273;2;0;1;0;technical;low;1
14880;JARQUIN;0.37;0.51;2;154;3;1;1;0;sales;low;1
9151;MIKESELL;0.86;0.9;5;180;4;0;0;0;product_mng;medium;2
12465;SMITS;0.37;0.54;2;152;3;0;2;0;marketing;medium;2
9874;SLAVEN;0.52;0.84;2;266;2;0;4;0;sales;low;1
4923;FURLONG;0.77;0.88;2;169;3;0;0;0;technical;medium;2
14874;GERLING;0.1;0.9;6;299;4;0;4;0;marketing;low;1
13791;MATCHETT;0.51;0.86;3;182;10;0;4;0;sales;low;1
4023;KEELING;0.26;0.97;3;125;2;0;3;0;support;low;1
9904;COLL;0.74;0.98;4;160;2;0;1;0;support;low;1
897;SCHMITT;0.3;0.56;3;309;4;1;2;0;technical;low;1
8088;DEANS;0.63;0.59;4;171;4;0;2;0;RandD;low;1
8156;DEVEREAUX;0.45;0.75;2;246;2;0;4;0;product_mng;medium;2
10531;RUBEN;0.81;0.91;3;184;3;0;1;0;RandD;low;1
3635;FURMAN;0.61;0.78;3;238;2;0;1;0;support;medium;2
8991;BERGE;0.75;0.82;5;202;3;1;0;0;IT;low;1
10340;TROUPE;0.94;0.96;4;270;3;1;0;0;technical;low;1
2794;RUST;0.13;0.89;4;249;6;1;2;0;support;medium;2
14548;ANSPACH;0.44;0.51;2;140;3;0;1;0;hr;medium;2
1388;HUTCHISON;0.14;0.7;5;236;3;0;3;0;sales;medium;2
5280;HOFFER;0.53;0.81;5;135;2;0;1;0;sales;medium;2
9814;ELIA;0.93;0.54;4;239;2;0;0;0;technical;medium;2
12298;WARLICK;0.45;0.48;2;136;3;0;1;0;product_mng;medium;2
2874;LYMAN;0.54;0.95;3;221;3;0;1;0;support;medium;2
4443;NATHAN;0.62;0.57;3;174;2;0;1;0;sales;low;1
8982;LOWRANCE;0.47;0.44;5;255;5;1;2;0;support;low;1
5841;PRIDGEN;0.61;0.5;4;216;2;0;2;0;technical;low;1
1439;PAYTON;0.76;0.99;4;253;5;1;0;0;IT;medium;2
10743;BLOOMQUIST;0.61;0.73;3;252;3;0;1;0;technical;high;3
10116;BLOUGH;0.99;0.55;3;97;6;1;0;0;technical;medium;2
12704;WYCOFF;0.74;0.54;5;216;3;0;0;0;sales;low;1
5426;CHEVALIER;0.77;0.89;3;142;3;0;1;0;marketing;low;1
13785;BOLANDER;0.49;0.52;4;161;7;0;3;0;management;high;3
11749;GOODFELLOW;0.49;0.88;4;240;8;0;4;0;product_mng;medium;2
7635;DRISKELL;0.57;0.88;3;176;3;0;4;0;support;low;1
13783;ESTELL;0.95;0.66;4;223;10;0;4;0;IT;low;1
13373;PASCARELLA;0.78;0.89;4;137;3;0;0;0;IT;medium;2
5208;MITCHEL;0.8;0.55;4;269;3;0;0;0;sales;high;3
11010;EWERS;0.62;0.91;3;269;8;0;4;0;support;medium;2
7489;GROTE;0.49;0.91;3;227;3;0;3;0;sales;medium;2
7005;STOTTS;0.82;0.66;4;150;3;0;1;0;technical;low;1
12026;BUFFORD;0.82;0.87;4;239;5;0;2;0;sales;low;1
8408;BELLOWS;0.6;0.98;4;265;2;0;3;0;sales;low;1
3653;TARVER;0.24;0.94;4;146;4;0;2;0;product_mng;medium;2
2933;MELLO;0.56;0.88;3;174;3;0;1;0;hr;low;1
5172;BABIN;0.77;0.54;3;227;4;0;1;0;management;medium;2
1002;MARIN;0.42;0.5;2;141;3;0;1;0;sales;medium;2
9993;LINKOUS;0.84;0.71;3;179;2;0;1;0;product_mng;low;1
4051;URENA;0.15;0.89;3;219;6;0;4;0;marketing;low;1
14602;CHIODO;0.45;0.55;2;148;3;0;2;0;sales;low;1
174;HERRERA;0.7;0.53;2;274;4;0;1;0;sales;low;1
12949;CARPENTIER;0.68;0.84;3;270;3;0;0;0;support;high;3
4809;GLAZE;0.86;0.53;4;160;2;1;0;0;sales;medium;2
14037;VENCES;0.81;0.81;5;250;4;0;0;1;sales;medium;2
10589;TERHUNE;0.59;0.88;3;159;2;0;0;0;technical;medium;2
5002;ATHERTON;0.59;0.84;4;245;3;0;3;0;technical;medium;2
5927;DEVER;0.72;0.39;5;111;5;0;1;0;support;low;1
12421;GHOLSTON;0.1;0.94;6;287;4;0;4;0;technical;medium;2
7058;UTTER;0.71;0.41;5;107;4;0;0;0;technical;medium;2
11383;BERES;0.86;0.89;4;153;4;0;1;0;sales;low;1
2972;HARWOOD;0.22;0.8;4;287;4;0;3;0;RandD;low;1
13677;HEIMBACH;0.68;0.4;3;213;5;1;1;1;sales;low;1
1168;TUTTLE;0.79;0.84;5;245;5;0;0;0;sales;medium;2
4408;PYLES;0.57;0.69;4;146;3;0;1;0;support;low;1
12365;BOGNER;0.91;0.87;4;235;5;0;1;0;technical;low;1
3437;HAWES;0.92;0.82;3;185;3;0;0;0;support;low;1
11689;FEIN;0.51;0.76;4;140;3;0;1;0;support;low;1
10543;OFFUTT;0.15;0.92;5;164;3;0;3;0;sales;medium;2
3214;CENTENO;0.93;0.94;4;156;3;1;0;0;marketing;low;1
10614;PYATT;0.89;0.92;3;195;2;0;0;0;marketing;medium;2
3599;DELAGARZA;0.76;0.8;2;219;4;1;0;0;sales;low;1
13435;COULOMBE;0.71;0.54;4;188;6;0;3;0;technical;low;1
14110;MOSKAL;0.74;0.94;4;157;2;0;0;0;sales;medium;2
12723;IORIO;0.38;0.54;2;135;3;0;2;0;technical;medium;2
2759;CRAWLEY;0.89;0.69;3;173;3;0;0;0;sales;medium;2
14708;JIMMERSON;0.59;0.49;7;263;4;0;1;0;technical;medium;2
6327;BAIER;1.0;0.84;3;185;3;0;0;0;product_mng;medium;2
7378;ESSER;0.44;0.42;3;178;3;0;1;0;support;high;3
8054;DURFEE;0.76;0.49;5;243;3;0;1;0;technical;low;1
11080;HARTE;0.48;0.74;2;271;8;1;4;0;management;medium;2
6895;MILLSAP;0.69;0.91;4;128;3;1;0;0;sales;medium;2
2415;CHAVIS;0.92;0.97;4;238;5;1;0;0;support;medium;2
12999;LURIE;0.6;0.73;5;241;3;0;0;0;sales;high;3
3725;SANDER;0.86;0.96;4;146;3;0;0;0;IT;medium;2
8832;SMITHERMAN;0.25;0.8;5;186;4;1;2;0;support;medium;2
12304;VICTORY;0.89;0.87;5;255;5;0;1;0;RandD;medium;2
9854;CHRISTNER;0.9;0.77;5;163;3;0;0;0;marketing;medium;2
4670;DEANDA;0.94;0.55;5;231;2;0;0;0;sales;medium;2
2666;HOUCK;0.86;0.62;3;256;3;1;0;0;RandD;low;1
10998;LUNDSTROM;0.82;0.59;5;170;3;0;0;0;product_mng;low;1
14237;PRIMEAUX;0.82;0.87;4;239;5;0;2;0;sales;low;1
2419;STRAUSS;0.97;0.66;6;164;5;0;0;0;support;low;1
3795;SCULLY;0.17;0.88;6;226;3;1;1;0;technical;high;3
6338;WALLEY;0.88;0.54;3;235;2;1;0;0;technical;low;1
2365;PEDERSON;0.37;0.63;4;153;3;1;0;0;sales;medium;2
966;BRANCH;0.09;0.85;5;281;4;0;3;0;support;medium;2
10368;YEOMANS;0.66;0.54;5;191;2;0;0;0;IT;low;1
7972;MERRYMAN;0.53;0.7;4;243;3;0;4;0;technical;low;1
9595;HEGARTY;0.6;0.5;4;137;3;0;2;0;support;low;1
10100;BENCH;0.2;0.69;2;160;4;0;4;0;sales;low;1
13287;FITZGIBBON;0.59;0.48;3;197;3;0;1;0;product_mng;medium;2
3315;MCCALLUM;0.5;0.9;4;171;2;0;1;0;hr;low;1
1604;WINSTON;0.87;0.94;5;219;5;0;0;0;marketing;low;1
8639;WOLTERS;0.58;0.96;5;143;2;0;2;0;sales;low;1
2573;WAHL;0.67;0.71;3;190;3;1;0;0;support;medium;2
2947;QUALLS;0.8;0.58;4;172;3;0;0;0;support;medium;2
10356;SANNER;0.99;0.73;3;181;2;0;0;0;support;medium;2
3348;JAY;0.99;0.9;4;164;3;0;0;0;product_mng;high;3
6058;HAUPT;0.58;0.58;5;171;2;0;1;0;accounting;medium;2
12922;CALLEJAS;0.57;0.91;3;193;2;0;1;0;sales;low;1
8792;ARZOLA;0.71;0.87;4;238;3;0;3;0;sales;low;1
14057;HAGOPIAN;0.76;0.62;5;230;3;1;0;0;marketing;low;1
9610;HASKIN;0.57;0.66;4;151;2;0;2;0;product_mng;low;1
14960;HEDSTROM;0.82;0.86;5;257;5;0;1;0;sales;low;1
9282;SEALEY;0.12;0.9;3;200;3;0;4;0;support;low;1
3531;BESS;0.9;0.74;4;218;2;1;0;0;sales;medium;2
4758;STEEL;0.95;0.56;5;194;2;0;0;0;sales;high;3
11587;GREENMAN;0.18;0.49;3;240;2;1;1;0;marketing;low;1
7125;MINGO;0.56;0.51;5;256;4;1;1;0;sales;low;1
3007;WHATLEY;0.95;0.79;4;174;3;0;0;0;accounting;low;1
4187;RHEA;0.24;0.74;5;282;3;0;2;0;IT;medium;2
5339;MURO;0.7;0.66;3;151;2;0;1;0;RandD;low;1
13059;VALLONE;0.83;0.86;4;98;4;0;1;0;sales;low;1
1874;DELONG;0.7;0.84;6;161;4;0;0;0;technical;low;1
2681;DUBOSE;0.89;0.67;3;226;3;0;0;0;sales;medium;2
12794;ADKINSON;0.91;0.88;3;189;2;0;0;0;support;medium;2
14389;FEKETE;0.37;0.51;2;127;3;0;2;0;sales;medium;2
3845;GRICE;0.64;0.9;4;211;3;0;0;0;hr;medium;2
14552;PAONE;0.37;0.47;2;141;3;0;2;0;technical;medium;2
1989;BURROUGHS;0.66;0.91;5;248;4;0;1;0;management;low;1
10273;PETRICK;1.0;0.75;3;237;3;0;0;0;technical;high;3
6856;RIGNEY;0.99;0.64;3;174;4;0;0;0;IT;low;1
3071;MORLEY;0.49;0.69;2;188;4;0;1;0;sales;medium;2
4136;BIANCHI;0.19;0.83;3;225;4;0;4;0;sales;low;1
4673;SHADE;0.98;0.88;5;203;5;1;0;0;sales;medium;2
4114;KIRKWOOD;0.19;0.95;5;193;3;0;2;0;product_mng;medium;2
5436;SCHICK;0.99;0.8;5;254;5;0;0;0;sales;medium;2
11661;KOVAC;0.44;0.66;6;134;8;0;4;0;RandD;high;3
11717;DILEO;0.54;0.63;4;140;3;0;1;0;sales;medium;2
9478;PIPES;0.37;0.72;2;163;3;0;4;0;sales;low;1
8486;BLATT;0.78;0.82;4;142;2;1;0;0;sales;low;1
10703;FERRETTI;0.84;0.64;2;211;3;0;0;0;sales;medium;2
2367;VICK;0.64;0.54;3;166;2;0;0;0;support;medium;2
12677;OLAGUE;0.73;0.89;5;236;6;0;3;0;product_mng;low;1
1605;GOMES;0.43;0.54;2;153;3;0;2;0;sales;low;1
12505;HESSON;0.11;0.97;6;289;5;0;4;0;support;medium;2
7480;FULFORD;0.65;0.49;5;238;4;0;0;0;marketing;high;3
11862;CUOMO;0.92;1.0;4;261;4;0;0;0;sales;medium;2
6605;PIRES;0.73;0.6;3;145;6;1;0;0;technical;medium;2
10992;DELAVEGA;0.65;0.76;2;170;5;0;3;0;IT;low;1
10450;NEVIN;0.59;0.53;4;213;2;0;0;0;IT;low;1
6758;GAUDET;0.64;0.41;3;231;6;0;3;0;technical;medium;2
6643;LAMMERS;0.81;0.59;4;187;2;0;1;0;technical;low;1
10702;MANZI;0.59;0.96;5;211;3;0;1;0;sales;medium;2
914;DICKSON;0.89;0.87;5;275;6;0;1;0;marketing;low;1
6890;KURTH;0.52;0.82;2;242;3;0;4;0;sales;medium;2
12560;EZZELL;0.09;0.86;6;279;4;0;4;0;sales;low;1
12320;FIKES;0.41;0.54;2;153;3;1;1;0;sales;low;1
2447;RENNER;0.48;0.9;4;201;4;0;1;0;marketing;medium;2
7788;BEVAN;0.69;0.76;4;257;4;0;3;0;technical;low;1
105;REYNOLDS;0.24;0.46;7;224;5;0;1;0;accounting;medium;2
1135;MORIN;0.11;0.87;6;291;4;0;4;0;product_mng;low;1
13731;ROYSE;0.77;0.64;3;190;10;1;4;0;IT;medium;2
4116;PEDROZA;0.17;0.41;4;232;3;1;1;0;RandD;medium;2
11007;ASBERRY;0.49;0.67;2;190;8;0;4;0;marketing;medium;2
735;PRUITT;0.83;0.99;5;258;5;0;0;0;support;high;3
12907;BEHRENDT;0.82;0.67;3;229;3;0;0;0;sales;medium;2
14756;SIMMERMAN;0.78;1.0;5;236;5;0;1;0;sales;medium;2
9425;MILFORD;0.57;0.99;3;100;4;1;1;0;technical;low;1
6793;COFER;0.67;0.63;3;241;3;0;1;0;marketing;medium;2
2353;DENT;0.89;0.83;3;164;3;0;0;0;IT;low;1
14765;KINNISON;0.43;0.53;2;150;3;0;2;0;sales;low;1
8375;ADAMSKI;0.83;0.99;3;226;3;0;1;0;support;medium;2
6657;CREED;0.65;0.56;3;142;3;0;2;0;sales;low;1
9807;HEPNER;0.5;0.8;6;201;5;0;2;0;technical;medium;2
10723;WINSOR;0.6;0.8;4;253;2;0;1;0;technical;low;1
1476;SWAN;0.79;0.95;5;228;5;0;0;0;sales;high;3
14048;SEAWRIGHT;0.7;0.95;3;158;2;0;0;0;product_mng;medium;2
7935;GISH;0.86;0.81;3;232;4;0;1;0;RandD;low;1
7499;ROSEBERRY;0.93;0.58;5;238;2;0;0;0;sales;medium;2
1971;KENNY;0.42;0.47;2;139;3;1;0;0;IT;medium;2
8133;RUANO;0.94;0.73;3;154;3;0;1;0;technical;low;1
12635;GOLUB;0.39;0.57;2;127;3;0;3;0;sales;low;1
4934;LOCK;0.68;0.81;3;232;2;0;0;0;support;medium;2
6181;FLOURNOY;0.58;0.79;5;197;3;0;1;0;RandD;medium;2
2032;GERBER;0.54;0.94;4;267;4;0;2;0;support;low;1
12524;MILLIS;0.75;0.99;5;221;5;0;2;0;product_mng;low;1
2381;DAWKINS;0.15;0.53;4;205;5;1;2;0;sales;low;1
10118;WEISBERG;0.13;0.72;4;154;4;0;4;0;technical;medium;2
4117;IGLESIAS;0.44;0.74;4;250;6;0;1;0;RandD;medium;2
11851;REIMAN;0.2;0.78;4;196;3;0;3;0;management;low;1
2439;SALCEDO;0.66;0.58;3;205;3;0;0;0;RandD;medium;2
701;HURST;0.89;0.82;4;243;5;0;0;0;sales;medium;2
4847;CORN;0.78;0.58;3;150;3;1;0;0;technical;low;1
14259;LYTTLE;0.4;0.54;2;148;3;0;3;0;support;low;1
13654;TARBOX;0.58;0.8;4;113;3;0;0;0;IT;medium;2
303;POWERS;0.37;0.55;2;127;3;0;1;0;RandD;medium;2
11763;LEEMAN;0.59;0.92;3;138;10;0;4;0;support;low;1
4474;BRISTOL;0.98;0.54;5;260;3;0;0;0;support;medium;2
1556;WILLARD;0.44;0.5;2;154;3;0;1;0;accounting;medium;2
9693;POLSTON;0.92;0.54;3;246;3;0;0;0;RandD;medium;2
13806;VEITH;0.15;0.6;5;188;7;0;4;0;sales;medium;2
10869;STIRLING;0.87;0.71;4;157;2;0;0;0;hr;medium;2
2692;ONTIVEROS;0.68;0.51;4;157;3;0;1;0;sales;low;1
1535;BRAGG;0.39;0.52;2;148;3;1;1;0;marketing;low;1
9501;TARIN;0.78;0.65;3;176;2;0;1;0;technical;low;1
7916;PITCHFORD;0.7;0.57;4;265;2;0;1;0;support;medium;2
3644;SEAL;0.73;0.96;2;151;3;0;0;0;technical;medium;2
6785;LIDDELL;0.64;0.94;3;148;2;0;1;0;product_mng;medium;2
5073;INGERSOLL;1.0;0.85;3;150;3;0;1;0;technical;low;1
3386;ALBERTSON;0.56;0.73;4;134;3;0;0;0;accounting;medium;2
10426;TWYMAN;0.69;0.8;3;212;4;0;2;0;support;low;1
7613;MEDFORD;0.85;0.74;3;157;3;0;0;0;technical;medium;2
